SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
7865.0,falseohe,Munroidendron,racemosum,,,MURA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7867.0,strawberrytree,Muntingia,calabura,,,MUCA4,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7868.0,muntingia,Muntingia,spp.,,,MUNTI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.3,,0.3,,,,,,0.3,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7869.0,Murraya exotica,Murraya,exotica,,,MUEX2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7870.0,Murraya koenigii,Murraya,koenigii,,,MUKO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.636,26,0.636,26,80.49,26,75.13,26,0.636,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,KCAMPBELL,2016-05-05 00:00:00,77777,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7872.0,French plantain,Musa,x paradisiaca,,,MUPA3,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.5,26,0.5,26,80.49,26,75.13,26,0.5,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7873.0,bungeltuu,Musa,coccinea,,,MUCO8,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_RMRS,2020-08-21 00:00:00,67572,1.76
7874.0,tama,Musa,nana,,,MUNA,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.5,26,0.5,26,80.49,26,75.13,26,0.5,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7875.0,tuu banana,Musa,sapientum,,,MUSA,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_RMRS,2020-08-21 00:00:00,67572,1.76
7876.0,meia,Musa,spp.,,,MUSA2,53,53,53,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.5,26,0.5,26,80.49,26,75.13,26,0.5,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7877.0,blantalos,Musa,textilis,,,MUTE6,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_RMRS,2020-08-21 00:00:00,67572,1.76
7878.0,tikap,Musa,tikap,,,MUTI,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_RMRS,2020-08-21 00:00:00,67572,1.76
7879.0,fei banana,Musa,troglodytarum,,,MUTR2,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_RMRS,2020-08-21 00:00:00,67572,1.76
7880.0,Mussaenda frondosa,Mussaenda,frondosa,,,MUFR3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.65,26,0.65,26,80.49,26,75.13,26,0.65,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7881.0,aloalo vao,Mussaenda,raiateensis,,,MURA5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7882.0,Mussaenda,Mussaenda,spp.,,,MUSSA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7883.0,naio,Myoporum,sandwicense,,,MYSA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.8808,26,0.8808,26,80.49,26,75.13,26,0.8808,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7884.0,myoporum,Myoporum,spp.,,,MYOPO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.8808,,0.8808,,,,,,0.8808,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7886.0,red rodwood,Myrcia,citrifolia,,,MYCI,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7887.0,cieneguillo,Myrcia,deflexa,,,MYDE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7888.0,curame,Myrcia,fallax,,,MYFA3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7889.0,guayabacon,Myrcia,leptoclada,,,MYLE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
581.0,Carolina silverbell,Halesia,carolina,,,HACA3,41,47,,,3,37,221,,,,,X,,H,,,,,,Y,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,24,0.5,24,89.0,24,68.0,24,0.45,24,15.0,24,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.711818181818182
582.0,two-wing silverbell,Halesia,diptera,,,HADI3,41,47,,,3,37,221,,,,,X,,H,,,,,,Y,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,24,0.5,24,89.0,24,68.0,24,0.45,24,15.0,24,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:22,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.711818181818182
7833.0,elegant mimosa,Mimosa,arenosa,,,MIAR4,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7835.0,"bulletwood, elengi",Mimusops,elengi,,,MIEL4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.81838,,0.81838,,,,,,0.81838,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7839.0,monodora,Monodora,spp.,,,MONOD,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7841.0,treedaisy,Montanoa,hibiscifolia,,,MOHI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7842.0,montanoa,Montanoa,spp.,,,MONTA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7845.0,Morella cerifera,Morella,cerifera,,,MOCE2,54,54,54,54,3,37,221,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 00:00:00,10854,FS_NIMS_NRS,2021-09-23 00:00:00,67572,2.0
7846.0,firetree,Morella,faya,,,MOFA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.54,26,0.54,26,80.49,26,75.13,26,0.54,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7847.0,Morella holdridgeana,Morella,holdridgeana,,,MOHO3,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7848.0,bayberry,Morella,spp.,,,MOREL2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:44,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7849.0,Indian mulberry,Morinda,citrifolia,,,MOCI3,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 00:00:00,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7850.0,kesengelngel,Morinda,latibractea,,,MOLA12,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.49,26,0.49,26,80.49,26,75.13,26,0.49,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7851.0,Morinda pedunculata,Morinda,pedunculata,,,MOPE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.49,26,0.49,26,80.49,26,75.13,26,0.49,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7852.0,morinda,Morinda,spp.,,,MORIN,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.49,26,0.49,26,80.49,26,75.13,26,0.49,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7853.0,noni kuahiwi,Morinda,trimera,,,MOTR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.49,26,0.49,26,80.49,26,75.13,26,0.49,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
409.0,mockernut hickory,Carya,alba,,,CAAL27,29,47,,,4,29,92,X,X,,,X,,H,X,,,,,Y,E,,,,,1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.64,1,0.6,8,60.25,22,62.76563,1,0.72,1,16.0,21,0.12798,0.92267,0.12506,1.0,0.78,0.45,0.42,0.42,0.491,0.977,0.627,0.332,0.396,0.396,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.624375043478261
410.0,sand hickory,Carya,pallida,,,CAPA24,29,47,,,4,29,92,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.62,24,0.62,24,56.74,24,68.88,24,0.68,24,16.0,24,0.12798,0.92267,0.12506,1.0,0.78,0.45,0.42,0.42,0.491,1.04,0.727,0.334,0.396,0.396,NIMS_2_1,2005-02-24 09:40:18,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.672055172413793
411.0,scrub hickory,Carya,floridana,,,CAFL6,29,47,,,4,29,92,,,,,X,,H,,,,,,Y,E,,,,,2.0,,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.62,24,0.62,24,56.74,24,68.88,24,0.68,24,16.0,24,0.12798,0.92267,0.12506,1.0,0.78,0.45,0.42,0.42,0.491,1.04,0.727,0.334,0.396,0.396,NIMS_2_1,2005-02-24 09:40:21,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.672055172413793
8935.0,niaragato,Zanthoxylum,spinifex,,,ZASP,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8936.0,pricklyash,Zanthoxylum,spp.,,,ZANTH,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.6,,0.6,,,,,,0.6,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:54,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8937.0,St. Thomas pricklyash,Zanthoxylum,thomasianum,,,ZATH,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8938.0,Zapoteca portoricensis,Zapoteca,portoricensis,,,ZAPO2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8939.0,Indian jujube,Ziziphus,mauritiana,,,ZIMA,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8940.0,cacao rojo,Ziziphus,reticulata,,,ZIRE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8941.0,soana,Ziziphus,rignonii,,,ZIRI,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8942.0,common pricklyash,Zanthoxylum,americanum,,,ZAAM,55,55,,,3,37,221,X,X,,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,,,,,,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS_PNWRS,2022-08-31 00:00:00,67572,1.75847359398216
8943.0,Taylor's jujube,Ziziphus,taylorii,,,ZITA,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
